Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
160	00	06	68014					San Juan Bautista city	36.844301	-121.537232
160	00	06	68028					San Juan Capistrano city	33.499493	-117.661614
160	00	06	68084					San Leandro city	37.710697	-122.153357
160	00	06	68112					San Lorenzo CDP	37.675181	-122.133752
160	00	06	68140					San Lucas CDP	36.129550	-121.019641
160	00	06	68154					San Luis Obispo city	35.274305	-120.663192
160	00	06	68196					San Marcos city	33.142077	-117.170233
160	00	06	68224					San Marino city	34.122658	-118.112964
160	00	06	68238					San Martin CDP	37.087746	-121.600020
160	00	06	68252					San Mateo city	37.554286	-122.313044
160	00	06	68266					San Miguel CDP	35.751313	-120.695413
160	00	06	68294					San Pablo city	37.961623	-122.345093
160	00	06	68364					San Rafael city	37.983256	-122.523694
160	00	06	68378					San Ramon city	37.757350	-121.952138
160	00	06	69000					Santa Ana city	33.740717	-117.881408
160	00	06	69070					Santa Barbara city	34.425804	-119.714189
160	00	06	69084					Santa Clara city	37.354441	-121.969119
160	00	06	69088					Santa Clarita city	34.416561	-118.506443
160	00	06	69112					Santa Cruz city	36.972050	-122.026252
160	00	06	69154					Santa Fe Springs city	33.937443	-118.067155
160	00	06	69196					Santa Maria city	34.951377	-120.433373
160	00	06	70000					Santa Monica city	34.022059	-118.481336
160	00	06	70042					Santa Paula city	34.355792	-119.068425
160	00	06	70098					Santa Rosa city	38.448611	-122.704646
160	00	06	70154					Santa Venetia CDP	38.008923	-122.518332
160	00	06	70182					Santa Ynez CDP	34.612080	-120.088262
160	00	06	70224					Santee city	32.848237	-116.988249
160	00	06	70280					Saratoga city	37.272443	-122.019538
160	00	06	70364					Sausalito city	37.857708	-122.490266
160	00	06	70588					Scotts Valley city	37.051381	-122.013236
160	00	06	70686					Seal Beach city	33.759283	-118.082396
160	00	06	70728					Searles Valley CDP	35.765181	-117.382803
160	00	06	70742					Seaside city	36.615810	-121.833957
160	00	06	70770					Sebastopol city	38.399163	-122.827034
160	00	06	70784					Sedco Hills CDP	33.640690	-117.285842
160	00	06	70798					Seeley CDP	32.792046	-115.689430
160	00	06	70882					Selma city	36.572699	-119.612752
160	00	06	71074					Seven Trees CDP	37.287854	-121.837823
160	00	06	71084					Shackelford CDP	37.615082	-120.990969
160	00	06	71106					Shafter city	35.495893	-119.247908
160	00	06	71134					Shandon CDP	35.656178	-120.378817
160	00	06	71225					Shasta Lake city	40.678167	-122.370003
160	00	06	71246					Shaver Lake CDP	37.101021	-119.316265
160	00	06	71554					Shingle Springs CDP	38.665334	-120.947357
160	00	06	71568					Shingletown CDP	40.496033	-121.863657
160	00	06	71680					Shoshone CDP	35.965923	-116.269652
160	00	06	71806					Sierra Madre city	34.164806	-118.050907
160	00	06	71876					Signal Hill city	33.801817	-118.170500
160	00	06	72016					Simi Valley city	34.271078	-118.739428
160	00	06	72506					Solana Beach city	32.995393	-117.260380
160	00	06	72520					Soledad city	36.433199	-121.329828
160	00	06	72576					Solvang city	34.593793	-120.139656
160	00	06	72646					Sonoma city	38.288771	-122.458884
160	00	06	72674					Sonora city	37.984361	-120.381767
160	00	06	72688					Soquel CDP	36.986991	-121.945636
160	00	06	72772					Soulsbyville CDP	37.994999	-120.260258
160	00	06	72954					South Dos Palos CDP	36.965929	-120.652477
160	00	06	72996					South El Monte city	34.048910	-118.048463
160	00	06	73080					South Gate city	33.944264	-118.194903
160	00	06	73108					South Lake Tahoe city	38.929237	-119.984347
160	00	06	73178					South Oroville CDP	39.488694	-121.537943
160	00	06	73220					South Pasadena city	34.112958	-118.155778
160	00	06	73262					South San Francisco city	37.655983	-122.425525
160	00	06	73276					South San Gabriel CDP	34.049060	-118.095150
160	00	06	73290					South San Jose Hills CDP	34.011261	-117.904846
160	00	06	73388					South Taft CDP	35.132373	-119.457959
160	00	06	73430					South Whittier CDP	33.934724	-118.030800
160	00	06	73461					South Woodbridge CDP	38.154118	-121.306008
160	00	06	73472					South Yuba City CDP	39.112192	-121.638976
160	00	06	73612					Spreckels CDP	36.624606	-121.646554
160	00	06	73654					Spring Garden CDP	39.907076	-120.796812
160	00	06	73696					Spring Valley CDP	32.734318	-116.981372
160	00	06	73710					Springville CDP	36.128378	-118.819001
160	00	06	73794					Squaw Valley CDP	36.691806	-119.180019
160	00	06	73815					Squirrel Mountain Valley CDP	35.623606	-118.408211
160	00	06	73868					Stallion Springs CDP	35.078784	-118.635870
160	00	06	73906					Stanford CDP	37.422590	-122.165413
160	00	06	73962					Stanton city	33.802365	-117.994555
160	00	06	74172					Stinson Beach CDP	37.902620	-122.645440
160	00	06	75000					Stockton city	37.975623	-121.300868
160	00	06	75168					Storrie CDP	39.917580	-121.323457
160	00	06	75252					Stratford CDP	36.190007	-119.823647
160	00	06	75280					Strathmore CDP	36.144891	-119.059506
160	00	06	75315					Strawberry CDP	37.894576	-122.508355
160	00	06	75630					Suisun City city	38.244863	-122.017048
160	00	06	75714					Summerland CDP	34.421395	-119.595969
160	00	06	75826					Sun City CDP	33.708291	-117.199152
160	00	06	76015					Sunnyside-Tahoe City CDP	39.150272	-120.149794
160	00	06	76022					Sunnyslope CDP	34.020613	-117.423352
160	00	06	77000					Sunnyvale city	37.371991	-122.026020
160	00	06	77042					Sunol CDP	37.603483	-121.891009
160	00	06	77049					Sunol-Midtown CDP	37.324841	-121.910198
160	00	06	77364					Susanville city	40.417092	-120.646014
160	00	06	77378					Sutter CDP	39.162348	-121.749607
160	00	06	77392					Sutter Creek city	38.389652	-120.804828
160	00	06	77574					Taft city	35.126267	-119.442116
160	00	06	77588					Taft Heights CDP	35.134597	-119.470131
160	00	06	77595					Taft Mosswood CDP	37.916324	-121.281563
160	00	06	77700					Tahoe Vista CDP	39.246369	-120.048962
160	00	06	77784					Talmage CDP	39.132846	-123.163952
160	00	06	77805					Tamalpais-Homestead Valley CDP	37.888526	-122.539609
160	00	06	77924					Tara Hills CDP	37.994655	-122.318306
160	00	06	78008					Taylorsville CDP	40.073685	-120.838180
160	00	06	78050					Tecopa CDP	35.843730	-116.211831
160	00	06	78092					Tehachapi city	35.128558	-118.448899
160	00	06	78106					Tehama city	40.024337	-122.123783
160	00	06	78120					Temecula city	33.503295	-117.123687
160	00	06	78126					Temelec CDP	38.263096	-122.493258
160	00	06	78148					Temple City city	34.102641	-118.057979
160	00	06	78162					Templeton CDP	35.553847	-120.709469
160	00	06	78176					Tennant CDP	41.585003	-121.911794
160	00	06	78288					Terra Bella CDP	35.961292	-119.040914
160	00	06	78470					Thermalito CDP	39.498942	-121.600719
160	00	06	78582					Thousand Oaks city	34.189489	-118.875053
160	00	06	78596					Thousand Palms CDP	33.816868	-116.387143
160	00	06	78638					Three Rivers CDP	36.454212	-118.886466
160	00	06	78666					Tiburon town	37.889880	-122.466421
160	00	06	78680					Tierra Buena CDP	39.149767	-121.671499
